Time Flow_BTPS O2 CO2 N2 MMss SampleFlow MMms DelayO2 DelayMMss
13200 -0.38778574 16.55879 5.01046 77.50369 29.28246 -0.00364229 29.05947 0.57562 0.65594
13205 -0.38663336 16.55211 5.01339 77.50739 29.28288 -0.00364147 29.05986 0.57563 0.65595
13210 -0.38558093 16.54516 5.01632 77.51137 29.28339 -0.00364001 29.06023 0.57561 0.65593
13215 -0.38459827 16.53800 5.01925 77.51555 29.28401 -0.00363837 29.06058 0.57557 0.65589
13220 -0.38365643 16.53069 5.02220 77.51986 29.28469 -0.00363606 29.06093 0.57554 0.65587
13225 -0.38275983 16.52329 5.02517 77.52423 29.28541 -0.00363380 29.06128 0.57554 0.65586
13230 -0.38190219 16.51587 5.02818 77.52859 29.28616 -0.00363139 29.06160 0.57571 0.65585
13235 -0.38106747 16.50848 5.03123 77.53288 29.28695 -0.00362811 29.06189 0.57550 0.65600
13240 -0.38026230 16.50120 5.03433 77.53701 29.28775 -0.00362450 29.06215 0.57545 0.65613
13245 -0.37948392 16.49409 5.03748 77.54092 29.28854 -0.00362083 29.06238 0.57537 0.65606
13250 -0.37869843 16.48701 5.04068 77.54476 29.28931 -0.00361665 29.06262 0.57514 0.65583
13255 -0.37795563 16.48020 5.04394 77.54827 29.29007 -0.00361199 29.06283 0.57515 0.65565
13260 -0.37724515 16.47370 5.04724 77.55144 29.29076 -0.00360738 29.06301 0.57520 0.65570
13265 -0.37655777 16.46752 5.05058 77.55424 29.29137 -0.00360285 29.06317 0.57526 0.65557
13270 -0.37587415 16.46148 5.05394 77.55688 29.29195 -0.00359846 29.06330 0.57527 0.65541
13275 -0.37515189 16.45580 5.05716 77.55932 29.29244 -0.00359354 29.06343 0.57525 0.65539
13280 -0.37442999 16.45045 5.06036 77.56144 29.29291 -0.00358836 29.06351 0.57521 0.65535
13285 -0.37374701 16.44541 5.06353 77.56329 29.29331 -0.00358319 29.06358 0.57519 0.65533
13290 -0.37312250 16.44049 5.06663 77.56509 29.29364 -0.00357754 29.06363 0.57518 0.65532
13295 -0.37252951 16.43586 5.06963 77.56670 29.29393 -0.00357288 29.06365 0.57517 0.65531
13300 -0.37191907 16.43148 5.07252 77.56818 29.29420 -0.00356850 29.06369 0.57515 0.65511
13305 -0.37127106 16.42730 5.07527 77.56958 29.29445 -0.00356347 29.06373 0.57509 0.65506
13310 -0.37062625 16.42310 5.07787 77.57117 29.29463 -0.00355879 29.06377 0.57500 0.65497
13315 -0.37002271 16.41903 5.08029 77.57278 29.29478 -0.00355398 29.06380 0.57507 0.65486
13320 -0.36946957 16.41504 5.08254 77.57452 29.29493 -0.00354930 29.06383 0.57515 0.65476
13325 -0.36893646 16.41106 5.08459 77.57642 29.29508 -0.00354500 29.06387 0.57508 0.65451
13330 -0.36840323 16.40705 5.08661 77.57839 29.29523 -0.00354086 29.06394 0.57486 0.65411
13335 -0.36785870 16.40296 5.08844 77.58062 29.29540 -0.00353689 29.06401 0.57468 0.65412
13340 -0.36730988 16.39876 5.09011 77.58311 29.29554 -0.00353285 29.06410 0.57474 0.65418
13345 -0.36677316 16.39479 5.09164 77.58553 29.29571 -0.00352873 29.06421 0.57467 0.65412
13350 -0.36621332 16.39064 5.09305 77.58823 29.29594 -0.00352501 29.06434 0.57463 0.65425
13355 -0.36563489 16.38631 5.09438 77.59119 29.29618 -0.00352143 29.06449 0.57476 0.65437
13360 -0.36503134 16.38184 5.09566 77.59436 29.29643 -0.00351825 29.06467 0.57484 0.65427
13365 -0.36442624 16.37741 5.09692 77.59749 29.29674 -0.00351496 29.06486 0.57486 0.65428
13370 -0.36379321 16.37284 5.09820 77.60074 29.29709 -0.00351155 29.06505 0.57484 0.65427
13375 -0.36312943 16.36818 5.09952 77.60403 29.29752 -0.00350899 29.06526 0.57483 0.65426
13380 -0.36242105 16.36345 5.10094 77.60731 29.29799 -0.00350655 29.06549 0.57464 0.65425
13385 -0.36167639 16.35869 5.10246 77.61051 29.29852 -0.00350425 29.06572 0.57464 0.65425
13390 -0.36088345 16.35391 5.10413 77.61359 29.29910 -0.00350236 29.06596 0.57464 0.65425
13395 -0.36005066 16.34915 5.10596 77.61648 29.29969 -0.00350042 29.06620 0.57464 0.65425
13400 -0.35918829 16.34444 5.10798 77.61915 29.30032 -0.00349869 29.06644 0.57464 0.65425
13405 -0.35830826 16.33998 5.11003 77.62152 29.30097 -0.00349718 29.06671 0.57447 0.65426
13410 -0.35741360 16.33544 5.11226 77.62380 29.30166 -0.00349516 29.06694 0.57412 0.65426
13415 -0.35653302 16.33103 5.11469 77.62576 29.30235 -0.00349383 29.06717 0.57414 0.65429
13420 -0.35563416 16.32678 5.11728 77.62740 29.30304 -0.00349295 29.06741 0.57420 0.65452
13425 -0.35468469 16.32270 5.12004 77.62872 29.30368 -0.00349201 29.06764 0.57412 0.65461
13430 -0.35368097 16.31860 5.12293 77.62991 29.30431 -0.00349126 29.06786 0.57421 0.65470
13435 -0.35265701 16.31468 5.12593 77.63081 29.30490 -0.00349093 29.06807 0.57429 0.65479
13440 -0.35164462 16.31092 5.12920 77.63129 29.30544 -0.00349104 29.06831 0.57420 0.65487
13445 -0.35069669 16.30750 5.13255 77.63136 29.30593 -0.00349084 29.06854 0.57430 0.65479
13450 -0.34979828 16.30399 5.13597 77.63145 29.30641 -0.00349081 29.06875 0.57442 0.65473
13455 -0.34891562 16.30059 5.13946 77.63137 29.30686 -0.00349093 29.06895 0.57455 0.65469
13460 -0.34802505 16.29726 5.14300 77.63116 29.30725 -0.00349142 29.06912 0.57469 0.65466
13465 -0.34713110 16.29395 5.14658 77.63088 29.30761 -0.00349203 29.06928 0.57484 0.65480
13470 -0.34623608 16.29046 5.15020 77.63076 29.30797 -0.00349298 29.06944 0.57494 0.65508
13475 -0.34536050 16.28693 5.15385 77.63065 29.30832 -0.00349431 29.06960 0.57500 0.65532
13480 -0.34448041 16.28331 5.15752 77.63059 29.30868 -0.00349527 29.06977 0.57503 0.65535
13485 -0.34360083 16.27953 5.16121 77.63068 29.30909 -0.00349611 29.06995 0.57508 0.65540
13490 -0.34272437 16.27538 5.16491 77.63113 29.30953 -0.00349754 29.07012 0.57516 0.65548
13495 -0.34186093 16.27099 5.16863 77.63180 29.30996 -0.00349907 29.07028 0.57526 0.65557
13500 -0.34100986 16.26631 5.17234 77.63274 29.31046 -0.00350019 29.07045 0.57551 0.65565
13505 -0.34017343 16.26149 5.17607 77.63383 29.31103 -0.00350189 29.07059 0.57555 0.65569
13510 -0.33931339 16.25630 5.17978 77.63528 29.31161 -0.00350417 29.07076 0.57559 0.65556
13515 -0.33841150 16.25072 5.18350 77.63712 29.31221 -0.00350582 29.07094 0.57564 0.65543
13520 -0.33746152 16.24476 5.18721 77.63935 29.31284 -0.00350759 29.07113 0.57570 0.65531
13525 -0.33645599 16.23842 5.19092 77.64195 29.31351 -0.00350945 29.07132 0.57558 0.65537
13530 -0.33541885 16.23152 5.19461 77.64512 29.31419 -0.00351140 29.07150 0.57545 0.65541
13535 -0.33435593 16.22430 5.19828 77.64863 29.31483 -0.00351366 29.07168 0.57529 0.65544
13540 -0.33324475 16.21675 5.20210 77.65231 29.31546 -0.00351597 29.07187 0.57512 0.65545
13545 -0.33205505 16.20909 5.20591 77.65612 29.31605 -0.00351860 29.07207 0.57514 0.65547
13550 -0.33077661 16.20095 5.20972 77.66040 29.31659 -0.00352080 29.07232 0.57536 0.65533
13555 -0.32944144 16.19260 5.21353 77.66488 29.31708 -0.00352279 29.07255 0.57561 0.65540
13560 -0.32808380 16.18406 5.21737 77.66953 29.31750 -0.00352528 29.07277 0.57571 0.65551
13565 -0.32669791 16.17555 5.22124 77.67411 29.31786 -0.00352726 29.07301 0.57585 0.65564
13570 -0.32528247 16.16693 5.22516 77.67876 29.31817 -0.00352942 29.07326 0.57600 0.65579
13575 -0.32381610 16.15824 5.22912 77.68343 29.31844 -0.00353200 29.07353 0.57613 0.65609
13580 -0.32231744 16.14956 5.23315 77.68803 29.31866 -0.00353401 29.07380 0.57623 0.65602
13585 -0.32081686 16.14092 5.23707 77.69269 29.31888 -0.00353568 29.07408 0.57630 0.65591
13590 -0.31931473 16.13239 5.24104 77.69720 29.31906 -0.00353771 29.07438 0.57619 0.65598
13595 -0.31780988 16.12400 5.24506 77.70151 29.31924 -0.00353934 29.07468 0.57607 0.65602
13600 -0.31631152 16.11580 5.24912 77.70561 29.31946 -0.00354081 29.07499 0.57587 0.65583
13605 -0.31484888 16.10783 5.25320 77.70945 29.31971 -0.00354235 29.07531 0.57580 0.65558
13610 -0.31341959 16.10012 5.25729 77.71302 29.32002 -0.00354396 29.07565 0.57570 0.65549
13615 -0.31200943 16.09271 5.26140 77.71629 29.32039 -0.00354542 29.07599 0.57564 0.65561
13620 -0.31060089 16.08561 5.26549 77.71926 29.32080 -0.00354652 29.07634 0.57562 0.65577
13625 -0.30922482 16.07885 5.26958 77.72190 29.32130 -0.00354752 29.07667 0.57564 0.65579
13630 -0.30790948 16.07226 5.27364 77.72440 29.32185 -0.00354818 29.07701 0.57551 0.65565
13635 -0.30668469 16.06604 5.27767 77.72657 29.32248 -0.00354899 29.07735 0.57553 0.65585
13640 -0.30550891 16.06017 5.28166 77.72842 29.32313 -0.00354973 29.07769 0.57554 0.65586
13645 -0.30437183 16.05465 5.28559 77.72999 29.32381 -0.00354964 29.07802 0.57554 0.65568
13650 -0.30326376 16.04926 5.28947 77.73149 29.32451 -0.00354945 29.07836 0.57554 0.65568
13655 -0.30219409 16.04417 5.29327 77.73276 29.32524 -0.00354937 29.07868 0.57572 0.65568
13660 -0.30114948 16.03934 5.29699 77.73386 29.32597 -0.00354886 29.07902 0.57554 0.65569
13665 -0.30010611 16.03491 5.30062 77.73464 29.32665 -0.00354889 29.07935 0.57538 0.65552
13670 -0.29905612 16.03045 5.30415 77.73557 29.32729 -0.00354875 29.07967 0.57541 0.65556
13675 -0.29804211 16.02613 5.30758 77.73645 29.32792 -0.00354820 29.07998 0.57546 0.65577
13680 -0.29706665 16.02190 5.31088 77.73737 29.32851 -0.00354752 29.08028 0.57531 0.65580
13685 -0.29612424 16.01789 5.31407 77.73818 29.32903 -0.00354669 29.08058 0.57512 0.65562
13690 -0.29518066 16.01367 5.31712 77.73933 29.32948 -0.00354575 29.08087 0.57509 0.65542
13695 -0.29421249 16.00940 5.31987 77.74083 29.32992 -0.00354470 29.08113 0.57526 0.65523
13700 -0.29318396 16.00504 5.32247 77.74258 29.33032 -0.00354355 29.08139 0.57545 0.65523
13705 -0.29209720 16.00073 5.32489 77.74444 29.33067 -0.00354232 29.08164 0.57546 0.65524
13710 -0.29098273 15.99622 5.32729 77.74652 29.33097 -0.00354102 29.08189 0.57527 0.65523
13715 -0.28983990 15.99150 5.32952 77.74899 29.33131 -0.00353965 29.08217 0.57543 0.65540
13720 -0.28862823 15.98654 5.33157 77.75186 29.33163 -0.00353849 29.08243 0.57545 0.65559
13725 -0.28734814 15.98151 5.33348 77.75494 29.33195 -0.00353681 29.08270 0.57527 0.65577
13730 -0.28602261 15.97641 5.33526 77.75822 29.33228 -0.00353510 29.08297 0.57525 0.65593
13735 -0.28466580 15.97104 5.33694 77.76188 29.33262 -0.00353337 29.08322 0.57521 0.65571
13740 -0.28326425 15.96543 5.33853 77.76584 29.33294 -0.00353185 29.08348 0.57518 0.65551
13745 -0.28178589 15.95983 5.34008 77.76984 29.33327 -0.00353032 29.08377 0.57500 0.65568
13750 -0.28020947 15.95408 5.34162 77.77402 29.33362 -0.00352852 29.08409 0.57498 0.65567
13755 -0.27853366 15.94823 5.34316 77.77827 29.33396 -0.00352672 29.08442 0.57514 0.65565
13760 -0.27678729 15.94234 5.34476 77.78251 29.33426 -0.00352490 29.08477 0.57513 0.65563
13765 -0.27496921 15.93647 5.34643 77.78666 29.33452 -0.00352307 29.08511 0.57496 0.65564
13770 -0.27307028 15.93068 5.34821 77.79063 29.33477 -0.00352148 29.08545 0.57483 0.65550
13775 -0.27109253 15.92502 5.35011 77.79433 29.33496 -0.00351965 29.08580 0.57470 0.65555
13780 -0.26904013 15.91954 5.35217 77.79771 29.33506 -0.00351808 29.08619 0.57475 0.65578
13785 -0.26690689 15.91448 5.35439 77.80051 29.33511 -0.00351655 29.08659 0.57480 0.65583
13790 -0.26467621 15.90970 5.35679 77.80287 29.33511 -0.00351482 29.08701 0.57482 0.65585
13795 -0.26235187 15.90524 5.35921 77.80489 29.33506 -0.00351314 29.08743 0.57500 0.65586
13800 -0.25995734 15.90116 5.36165 77.80652 29.33492 -0.00351176 29.08787 0.57518 0.65604
13805 -0.25751566 15.89768 5.36422 77.80741 29.33474 -0.00351019 29.08829 0.57536 0.65622
13810 -0.25503157 15.89463 5.36707 77.80761 29.33453 -0.00350918 29.08872 0.57554 0.65622
13815 -0.25249919 15.89206 5.37000 77.80725 29.33430 -0.00350776 29.08918 0.57536 0.65604
13820 -0.24991502 15.88997 5.37299 77.80637 29.33403 -0.00350667 29.08964 0.57518 0.65586
13825 -0.24727444 15.88837 5.37602 77.80495 29.33375 -0.00350593 29.09008 0.57536 0.65586
13830 -0.24460245 15.88726 5.37905 77.80305 29.33351 -0.00350480 29.09054 0.57535 0.65603
13835 -0.24190489 15.88662 5.38206 77.80070 29.33331 -0.00350404 29.09100 0.57533 0.65601
13840 -0.23917656 15.88643 5.38502 77.79797 29.33310 -0.00350365 29.09145 0.57528 0.65597
13845 -0.23644235 15.88663 5.38791 77.79491 29.33295 -0.00350291 29.09191 0.57520 0.65589
13850 -0.23369781 15.88720 5.39070 77.79160 29.33291 -0.00350254 29.09235 0.57495 0.65582
13855 -0.23094785 15.88807 5.39338 77.78809 29.33292 -0.00350229 29.09279 0.57494 0.65562
13860 -0.22820779 15.88920 5.39592 77.78446 29.33303 -0.00350191 29.09323 0.57518 0.65550
13865 -0.22546251 15.89053 5.39831 77.78078 29.33318 -0.00350162 29.09363 0.57528 0.65542
13870 -0.22272697 15.89199 5.40054 77.77715 29.33340 -0.00350140 29.09403 0.57540 0.65554
13875 -0.22000470 15.89353 5.40260 77.77359 29.33369 -0.00350122 29.09443 0.57551 0.65582
13880 -0.21728764 15.89508 5.40448 77.77020 29.33406 -0.00350130 29.09482 0.57578 0.65592
13885 -0.21458614 15.89679 5.40618 77.76682 29.33450 -0.00350141 29.09519 0.57603 0.65582
13890 -0.21187741 15.89822 5.40754 77.76407 29.33496 -0.00350103 29.09556 0.57607 0.65585
13895 -0.20915840 15.89953 5.40871 77.76162 29.33546 -0.00350062 29.09591 0.57590 0.65586
13900 -0.20644545 15.90068 5.40969 77.75951 29.33604 -0.00350090 29.09625 0.57573 0.65588
13905 -0.20374301 15.90180 5.41047 77.75763 29.33664 -0.00350138 29.09658 0.57577 0.65591
13910 -0.20103554 15.90267 5.41105 77.75620 29.33724 -0.00350160 29.09690 0.57599 0.65596
13915 -0.19831920 15.90327 5.41141 77.75525 29.33783 -0.00350183 29.09720 0.57604 0.65583
13920 -0.19560103 15.90358 5.41157 77.75479 29.33841 -0.00350209 29.09748 0.57607 0.65586
13925 -0.19285741 15.90378 5.41151 77.75465 29.33893 -0.00350215 29.09774 0.57610 0.65607
13930 -0.19007509 15.90366 5.41125 77.75502 29.33941 -0.00350226 29.09800 0.57615 0.65595
13935 -0.18722852 15.90325 5.41078 77.75590 29.33984 -0.00350243 29.09824 0.57608 0.65588
13940 -0.18433124 15.90255 5.41010 77.75725 29.34019 -0.00350265 29.09848 0.57606 0.65585
13945 -0.18139555 15.90178 5.40923 77.75887 29.34048 -0.00350294 29.09872 0.57602 0.65598
13950 -0.17843460 15.90076 5.40817 77.76094 29.34065 -0.00350328 29.09894 0.57611 0.65607
13955 -0.17543263 15.89951 5.40692 77.76340 29.34072 -0.00350392 29.09915 0.57635 0.65614
13960 -0.17237473 15.89809 5.40550 77.76621 29.34071 -0.00350439 29.09936 0.57641 0.65637
13965 -0.16922577 15.89651 5.40375 77.76949 29.34062 -0.00350494 29.09956 0.57629 0.65661
13970 -0.16599011 15.89482 5.40184 77.77306 29.34040 -0.00350555 29.09974 0.57634 0.65649
13975 -0.16271281 15.89304 5.39976 77.77687 29.34007 -0.00350597 29.09992 0.57639 0.65653
13980 -0.15940102 15.89120 5.39753 77.78090 29.33966 -0.00350694 29.10013 0.57642 0.65656
13985 -0.15600162 15.88914 5.39514 77.78529 29.33918 -0.00350820 29.10033 0.57643 0.65622
13990 -0.15249237 15.88727 5.39262 77.78963 29.33863 -0.00350930 29.10055 0.57643 0.65622
13995 -0.14887030 15.88541 5.38997 77.79409 29.33804 -0.00351026 29.10077 0.57625 0.65622
14000 -0.14516217 15.88358 5.38722 77.79862 29.33743 -0.00351132 29.10101 0.57625 0.65604
14005 -0.14136328 15.88182 5.38437 77.80316 29.33682 -0.00351247 29.10125 0.57643 0.65604
14010 -0.13745927 15.87998 5.38146 77.80786 29.33621 -0.00351397 29.10149 0.57625 0.65604
14015 -0.13341360 15.87828 5.37851 77.81245 29.33564 -0.00351555 29.10175 0.57607 0.65585
14020 -0.12924004 15.87674 5.37554 77.81692 29.33516 -0.00351674 29.10202 0.57587 0.65584
14025 -0.12494238 15.87535 5.37258 77.82121 29.33472 -0.00351824 29.10233 0.57584 0.65581
14030 -0.12050318 15.87413 5.36964 77.82532 29.33437 -0.00352004 29.10265 0.57579 0.65576
14035 -0.11590431 15.87308 5.36677 77.82920 29.33413 -0.00352164 29.10299 0.57575 0.65536
14040 -0.11114845 15.87220 5.36397 77.83283 29.33397 -0.00352326 29.10331 0.57591 0.65516
14045 -0.10623740 15.87149 5.36128 77.83620 29.33388 -0.00352488 29.10367 0.57609 0.65536
14050 -0.10117369 15.87113 5.35871 77.83910 29.33393 -0.00352648 29.10405 0.57596 0.65558
14055 -0.09595074 15.87091 5.35644 77.84155 29.33409 -0.00352802 29.10441 0.57606 0.65568
14060 -0.09053171 15.87085 5.35435 77.84367 29.33430 -0.00352972 29.10479 0.57620 0.65564
14065 -0.08493084 15.87096 5.35228 77.84561 29.33454 -0.00353084 29.10517 0.57600 0.65578
14070 -0.07913210 15.87142 5.35041 77.84701 29.33482 -0.00353206 29.10556 0.57611 0.65589
14075 -0.07311787 15.87203 5.34874 77.84805 29.33520 -0.00353287 29.10597 0.57614 0.65574
14080 -0.06689217 15.87282 5.34743 77.84856 29.33560 -0.00353347 29.10640 0.57591 0.65551
14085 -0.06043734 15.87380 5.34633 77.84869 29.33599 -0.00353408 29.10682 0.57582 0.65543
14090 -0.05376606 15.87535 5.34544 77.84803 29.33635 -0.00353443 29.10723 0.57575 0.65536
14095 -0.04687068 15.87709 5.34477 77.84698 29.33669 -0.00353450 29.10765 0.57554 0.65515
14100 -0.03972334 15.87906 5.34432 77.84547 29.33699 -0.00353456 29.10810 0.57554 0.65479
14105 -0.03232711 15.88129 5.34377 77.84380 29.33727 -0.00353437 29.10856 0.57554 0.65462
14110 -0.02468566 15.88533 5.34343 77.84015 29.33747 -0.00353396 29.10903 0.57556 0.65482
14115 -0.01680424 15.88964 5.34260 77.83672 29.33760 -0.00353337 29.10952 0.57526 0.65506
14120 -0.00869032 15.89440 5.34185 77.83276 29.33768 -0.00353240 29.11003 0.57518 0.65515
14125 -0.00033465 15.89980 5.34007 77.82919 29.33770 -0.00353108 29.11059 0.57549 0.65528
14130 0.00826843 15.90566 5.33675 77.82667 29.33765 -0.00352966 29.11115 0.57578 0.65539
14135 0.01712272 15.91475 5.33287 77.82152 29.33755 -0.00352840 29.11176 0.57586 0.65529
14140 0.02623108 15.92503 5.32675 77.81741 29.33735 -0.00352706 29.11238 0.57571 0.65532
14145 0.03557484 15.93701 5.31940 77.81284 29.33706 -0.00352594 29.11304 0.57572 0.65533
14150 0.04510236 15.95339 5.30917 77.80676 29.33670 -0.00352482 29.11374 0.57573 0.65535
14155 0.05480010 15.97168 5.29645 77.80125 29.33614 -0.00352348 29.11448 0.57559 0.65538
14160 0.06467113 15.99238 5.27965 77.79740 29.33544 -0.00352195 29.11526 0.57546 0.65543
14165 0.07471457 16.01591 5.25910 77.79446 29.33451 -0.00352071 29.11605 0.57551 0.65529
14170 0.08489639 16.04582 5.23315 77.79054 29.33329 -0.00351979 29.11687 0.57553 0.65513
14175 0.09518100 16.07906 5.20206 77.78841 29.33169 -0.00351872 29.11769 0.57534 0.65513
14180 0.10553028 16.11618 5.16434 77.78901 29.32968 -0.00351751 29.11849 0.57497 0.65512
14185 0.11592407 16.15765 5.12011 77.79173 29.32710 -0.00351668 29.11927 0.57479 0.65512
14190 0.12634252 16.20699 5.06811 77.79436 29.32385 -0.00351598 29.12000 0.57502 0.65499
14195 0.13676515 16.26112 5.00839 77.79990 29.31979 -0.00351543 29.12062 0.57527 0.65488
14200 0.14716370 16.32051 4.93995 77.80883 29.31479 -0.00351503 29.12114 0.57535 0.65496
14205 0.15751273 16.38553 4.86286 77.82076 29.30872 -0.00351504 29.12151 0.57542 0.65486
14210 0.16778148 16.45900 4.77648 77.83351 29.30141 -0.00351474 29.12173 0.57551 0.65494
14215 0.17794061 16.53827 4.68094 77.84959 29.29271 -0.00351484 29.12175 0.57541 0.65501
14220 0.18795410 16.62357 4.57583 77.86917 29.28247 -0.00351509 29.12154 0.57542 0.65484
14225 0.19779787 16.71499 4.46154 77.89177 29.27060 -0.00351548 29.12109 0.57537 0.65479
14230 0.20749176 16.81585 4.33810 77.91409 29.25698 -0.00351575 29.12038 0.57529 0.65454
14235 0.21703676 16.92243 4.20600 77.93930 29.24153 -0.00351636 29.11935 0.57525 0.65414
14240 0.22642766 17.03477 4.06572 77.96692 29.22421 -0.00351679 29.11801 0.57524 0.65414
14245 0.23563965 17.15259 3.91785 77.99660 29.20498 -0.00351749 29.11633 0.57507 0.65396
14250 0.24465057 17.27733 3.76300 78.02636 29.18386 -0.00351822 29.11432 0.57490 0.65363
14255 0.25347012 17.40703 3.60216 78.05714 29.16092 -0.00351894 29.11195 0.57494 0.65331
14260 0.26214069 17.54134 3.43628 78.08833 29.13626 -0.00351991 29.10923 0.57498 0.65300
14265 0.27067670 17.68000 3.26639 78.11919 29.11002 -0.00352064 29.10619 0.57502 0.65303
14270 0.27904282 17.82316 3.09344 78.14863 29.08240 -0.00352086 29.10282 0.57487 0.65307
14275 0.28722540 17.96922 2.91872 78.17696 29.05354 -0.00352129 29.09916 0.57473 0.65291
14280 0.29519958 18.11754 2.74339 78.20364 29.02372 -0.00352188 29.09522 0.57474 0.65256
14285 0.30297888 18.26744 2.56862 78.22822 28.99321 -0.00352264 29.09103 0.57456 0.65256
14290 0.31059464 18.41890 2.39557 78.24955 28.96230 -0.00352281 29.08661 0.57458 0.65240
14295 0.31807471 18.57036 2.22533 78.26810 28.93131 -0.00352314 29.08206 0.57467 0.65227
14300 0.32541650 18.72108 2.05880 78.28373 28.90053 -0.00352360 29.07735 0.57461 0.65237
14305 0.33259787 18.87012 1.89711 78.29623 28.87020 -0.00352372 29.07255 0.57472 0.65248
14310 0.33960660 19.01730 1.74112 78.30494 28.84066 -0.00352375 29.06773 0.57460 0.65239
14315 0.34642975 19.16147 1.59160 78.31023 28.81219 -0.00352368 29.06288 0.57424 0.65206
14320 0.35309564 19.30198 1.44918 78.31212 28.78500 -0.00352377 29.05807 0.57418 0.65185
14325 0.35961273 19.43798 1.31438 78.31093 28.75932 -0.00352355 29.05336 0.57388 0.65176
14330 0.36596902 19.56929 1.18774 78.30630 28.73525 -0.00352326 29.04875 0.57337 0.65164
14335 0.37216562 19.69519 1.06920 78.29904 28.71299 -0.00352291 29.04431 0.57289 0.65133
14340 0.37819498 19.81523 0.95903 78.28928 28.69260 -0.00352275 29.04008 0.57289 0.65088
14345 0.38404129 19.92868 0.85722 78.27779 28.67416 -0.00352257 29.03608 0.57251 0.65051
14350 0.38971036 20.03585 0.76363 78.26436 28.65768 -0.00352237 29.03232 0.57254 0.65034
14355 0.39519757 20.13633 0.67802 78.24967 28.64312 -0.00352169 29.02880 0.57254 0.65018
14360 0.40053931 20.23002 0.60036 78.23383 28.63041 -0.00352103 29.02554 0.57235 0.64981
